,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-14 09:47:16.358098,0.97,-0.07,-0.15,lying
1,2023-05-14 09:47:16.378555,1.05,-0.08,-0.1,lying
2,2023-05-14 09:47:16.399075,1.05,-0.08,-0.1,lying
3,2023-05-14 09:47:16.419105,0.97,-0.08,-0.21,lying
4,2023-05-14 09:47:16.439131,0.97,-0.08,-0.21,lying
5,2023-05-14 09:47:16.459153,1.05,-0.07,-0.11,lying
6,2023-05-14 09:47:16.479561,0.99,-0.1,-0.23,lying
7,2023-05-14 09:47:16.499580,0.99,-0.1,-0.23,lying
8,2023-05-14 09:47:16.520063,0.99,-0.1,-0.23,lying
9,2023-05-14 09:47:16.540546,1.01,-0.05,-0.15,lying
10,2023-05-14 09:47:16.561061,0.93,-0.04,-0.21,lying
11,2023-05-14 09:47:16.581280,0.93,-0.04,-0.21,lying
12,2023-05-14 09:47:16.601798,1.03,-0.09,-0.18,lying
13,2023-05-14 09:47:16.621830,1.03,-0.09,-0.18,lying
14,2023-05-14 09:47:16.642053,1.01,-0.08,-0.2,lying
15,2023-05-14 09:47:16.662070,1.01,-0.08,-0.2,lying
16,2023-05-14 09:47:16.682543,1.02,-0.1,-0.23,lying
17,2023-05-14 09:47:16.703050,1.02,-0.1,-0.23,lying
18,2023-05-14 09:47:16.723550,1.02,-0.09,-0.13,lying
19,2023-05-14 09:47:16.744050,1.02,-0.09,-0.13,lying
20,2023-05-14 09:47:16.764546,1.02,-0.09,-0.18,lying
21,2023-05-14 09:47:16.785041,1.02,-0.09,-0.18,lying
22,2023-05-14 09:47:16.805556,1.01,-0.08,-0.18,lying
23,2023-05-14 09:47:16.825577,1.01,-0.08,-0.18,lying
24,2023-05-14 09:47:16.845598,1.01,-0.09,-0.18,lying
25,2023-05-14 09:47:16.866042,1.01,-0.09,-0.18,lying
26,2023-05-14 09:47:16.886551,1.0,-0.09,-0.16,lying
27,2023-05-14 09:47:16.906935,1.02,-0.1,-0.16,lying
28,2023-05-14 09:47:16.927055,1.02,-0.1,-0.16,lying
29,2023-05-14 09:47:16.947565,1.0,-0.08,-0.17,lying
30,2023-05-14 09:47:16.968038,1.0,-0.08,-0.17,lying
31,2023-05-14 09:47:16.988549,1.0,-0.1,-0.17,lying
32,2023-05-14 09:47:17.008693,1.0,-0.1,-0.17,lying
33,2023-05-14 09:47:17.029052,1.03,-0.09,-0.17,lying
34,2023-05-14 09:47:17.049548,1.03,-0.09,-0.17,lying
35,2023-05-14 09:47:17.069576,1.02,-0.09,-0.14,lying
36,2023-05-14 09:47:17.090040,1.02,-0.09,-0.14,lying
37,2023-05-14 09:47:17.110240,1.02,-0.1,-0.15,lying
38,2023-05-14 09:47:17.130541,1.02,-0.1,-0.15,lying
39,2023-05-14 09:47:17.150562,1.0,-0.08,-0.14,lying
40,2023-05-14 09:47:17.170594,1.0,-0.08,-0.14,lying
41,2023-05-14 09:47:17.190613,1.02,-0.1,-0.18,lying
42,2023-05-14 09:47:17.210666,1.02,-0.09,-0.16,lying
43,2023-05-14 09:47:17.231032,1.02,-0.09,-0.16,lying
44,2023-05-14 09:47:17.251543,1.01,-0.1,-0.16,lying
