,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-14 09:39:52.719963,-0.27,-0.99,-0.12,waving
1,2023-05-14 09:39:52.740602,-0.27,-0.99,-0.12,waving
2,2023-05-14 09:39:52.760844,-0.19,-0.92,-0.02,waving
3,2023-05-14 09:39:52.781090,-0.19,-0.92,-0.02,waving
4,2023-05-14 09:39:52.801593,-0.15,-0.93,-0.03,waving
5,2023-05-14 09:39:52.822125,-0.15,-0.93,-0.03,waving
6,2023-05-14 09:39:52.842641,-0.3,-0.93,-0.11,waving
7,2023-05-14 09:39:52.863094,-0.3,-0.93,-0.11,waving
8,2023-05-14 09:39:52.883596,-0.19,-1.02,-0.03,waving
9,2023-05-14 09:39:52.904132,-0.1,-1.06,-0.07,waving
10,2023-05-14 09:39:52.924644,-0.1,-1.06,-0.07,waving
11,2023-05-14 09:39:52.944990,0.05,-1.24,-0.44,waving
12,2023-05-14 09:39:52.965086,0.05,-1.24,-0.44,waving
13,2023-05-14 09:39:52.985595,0.47,-1.4,-0.63,waving
14,2023-05-14 09:39:53.005961,0.47,-1.4,-0.63,waving
15,2023-05-14 09:39:53.026472,0.73,-1.17,-0.54,waving
16,2023-05-14 09:39:53.046989,0.73,-1.17,-0.54,waving
17,2023-05-14 09:39:53.067492,0.81,-0.88,-0.53,waving
18,2023-05-14 09:39:53.087591,0.81,-0.88,-0.53,waving
19,2023-05-14 09:39:53.107648,0.84,-0.34,-0.31,waving
20,2023-05-14 09:39:53.128102,0.84,-0.34,-0.31,waving
21,2023-05-14 09:39:53.148583,0.64,0.24,-0.18,waving
22,2023-05-14 09:39:53.169090,0.64,0.24,-0.18,waving
23,2023-05-14 09:39:53.189587,-0.07,0.99,0.28,waving
24,2023-05-14 09:39:53.210095,-0.07,0.99,0.28,waving
25,2023-05-14 09:39:53.230121,-0.99,1.32,0.45,waving
26,2023-05-14 09:39:53.250588,-0.99,1.32,0.45,waving
27,2023-05-14 09:39:53.271086,-3.14,1.39,0.92,waving
28,2023-05-14 09:39:53.291587,-5.12,1.06,0.05,waving
29,2023-05-14 09:39:53.312084,-5.12,1.06,0.05,waving
30,2023-05-14 09:39:53.332587,-4.08,1.1,-0.11,waving
31,2023-05-14 09:39:53.353094,-4.08,1.1,-0.11,waving
32,2023-05-14 09:39:53.373590,-1.94,1.61,0.48,waving
33,2023-05-14 09:39:53.393613,-1.94,1.61,0.48,waving
34,2023-05-14 09:39:53.414078,-0.9,1.77,0.37,waving
35,2023-05-14 09:39:53.434100,-0.9,1.77,0.37,waving
36,2023-05-14 09:39:53.454421,0.19,1.45,0.31,waving
37,2023-05-14 09:39:53.474521,0.19,1.45,0.31,waving
