,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-14 18:45:59.737832,-0.045394648,0.46932206,0.04002539,jumping
1,2023-05-14 18:45:59.758560,-0.045394648,0.46932206,0.04002539,jumping
2,2023-05-14 18:45:59.778933,-0.045394648,0.46932206,0.04002539,jumping
3,2023-05-14 18:45:59.799472,-0.045394648,0.46932206,0.04002539,jumping
4,2023-05-14 18:45:59.819982,-0.045394648,0.46932206,0.04002539,jumping
5,2023-05-14 18:45:59.840602,-0.045394648,0.46932206,0.04002539,jumping
6,2023-05-14 18:45:59.860867,-0.045394648,0.46932206,0.04002539,jumping
7,2023-05-14 18:45:59.881572,-0.045394648,0.46932206,0.04002539,jumping
8,2023-05-14 18:45:59.902338,-0.045394648,0.46932206,0.04002539,jumping
9,2023-05-14 18:45:59.922856,-0.045394648,0.46932206,0.04002539,jumping
10,2023-05-14 18:45:59.943044,-0.045394648,0.46932206,0.04002539,jumping
11,2023-05-14 18:45:59.963926,-0.045394648,0.46932206,0.04002539,jumping
12,2023-05-14 18:45:59.984551,-0.045394648,0.46932206,0.04002539,jumping
13,2023-05-14 18:46:00.005446,-0.045394648,0.46932206,0.04002539,jumping
14,2023-05-14 18:46:00.025895,-0.045394648,0.46932206,0.04002539,jumping
15,2023-05-14 18:46:00.046512,-0.9601213,3.134427,0.45589894,jumping
16,2023-05-14 18:46:00.067120,0.16058967,0.3333822,-0.020744866,jumping
17,2023-05-14 18:46:00.087353,0.19988288,0.52399087,-0.102259986,jumping
18,2023-05-14 18:46:00.107548,0.1300825,0.60306543,-0.10372432,jumping
19,2023-05-14 18:46:00.128145,-0.3141017,1.1319375,-0.061258372,jumping
20,2023-05-14 18:46:00.148533,0.6496804,4.117978,1.0106411,jumping
21,2023-05-14 18:46:00.168924,-0.174745,4.4530687,1.211012,jumping
22,2023-05-14 18:46:00.189402,-0.45199403,4.0213313,-0.09225364,jumping
23,2023-05-14 18:46:00.209927,-0.19256116,3.8407288,-0.0021965152,jumping
24,2023-05-14 18:46:00.230551,-0.2848148,2.5870068,0.8156393,jumping
25,2023-05-14 18:46:00.251159,-0.81685966,1.9727148,0.4876264,jumping
26,2023-05-14 18:46:00.272008,-0.8747012,1.3530535,0.46761367,jumping
27,2023-05-14 18:46:00.292428,-0.75267255,0.5266756,0.422219,jumping
28,2023-05-14 18:46:00.312826,-0.75267255,0.5266756,0.422219,jumping
29,2023-05-14 18:46:00.333394,0.7653635,0.20549619,0.17059602,jumping
