,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-13 16:40:38.887788,1.06,-0.14,-0.23,lying
1,2023-05-13 16:40:38.988104,1.07,-0.13,-0.22,lying
2,2023-05-13 16:40:39.088126,1.02,-0.09,-0.21,lying
3,2023-05-13 16:40:39.188142,1.0,-0.04,-0.19,lying
4,2023-05-13 16:40:39.288160,0.99,-0.1,-0.26,lying
5,2023-05-13 16:40:39.388641,1.04,-0.06,-0.21,lying
6,2023-05-13 16:40:39.488680,0.99,-0.1,-0.2,lying
7,2023-05-13 16:40:39.588700,1.01,-0.08,-0.24,lying
8,2023-05-13 16:40:39.688720,1.0,-0.09,-0.22,lying
9,2023-05-13 16:40:39.788900,1.01,-0.09,-0.22,lying
10,2023-05-13 16:40:39.888923,1.01,-0.09,-0.22,lying
11,2023-05-13 16:40:39.989127,1.0,-0.1,-0.2,lying
12,2023-05-13 16:40:40.089626,1.0,-0.1,-0.22,lying
13,2023-05-13 16:40:40.190118,1.0,-0.09,-0.22,lying
14,2023-05-13 16:40:40.290643,0.99,-0.1,-0.22,lying
15,2023-05-13 16:40:40.390664,1.01,-0.1,-0.21,lying
16,2023-05-13 16:40:40.490724,1.0,-0.1,-0.23,lying
17,2023-05-13 16:40:40.591115,1.0,-0.1,-0.22,lying
18,2023-05-13 16:40:40.691608,1.0,-0.09,-0.21,lying
19,2023-05-13 16:40:40.792104,1.01,-0.1,-0.22,lying
20,2023-05-13 16:40:40.892606,1.0,-0.1,-0.23,lying
21,2023-05-13 16:40:40.993099,1.0,-0.1,-0.24,lying
22,2023-05-13 16:40:41.093122,1.01,-0.09,-0.23,lying
23,2023-05-13 16:40:41.193594,1.0,-0.1,-0.21,lying
24,2023-05-13 16:40:41.293611,1.01,-0.09,-0.21,lying
25,2023-05-13 16:40:41.393654,1.0,-0.09,-0.21,lying
26,2023-05-13 16:40:41.493712,1.0,-0.07,-0.17,lying
27,2023-05-13 16:40:41.593735,1.0,-0.09,-0.2,lying
28,2023-05-13 16:40:41.694084,1.0,-0.1,-0.22,lying
29,2023-05-13 16:40:41.794589,1.0,-0.09,-0.2,lying
