,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-14 09:40:34.739651,0.03,-0.91,0.32,waving
1,2023-05-14 09:40:34.760101,0.03,-0.91,0.32,waving
2,2023-05-14 09:40:34.780134,0.01,-0.92,0.34,waving
3,2023-05-14 09:40:34.800591,0.01,-0.92,0.34,waving
4,2023-05-14 09:40:34.821132,0.05,-0.84,0.6,waving
5,2023-05-14 09:40:34.841556,0.05,-0.84,0.6,waving
6,2023-05-14 09:40:34.862067,0.12,-0.9,0.7,waving
7,2023-05-14 09:40:34.882105,0.12,-0.9,0.7,waving
8,2023-05-14 09:40:34.902590,-0.08,-1.0,0.57,waving
9,2023-05-14 09:40:34.922674,-0.15,-1.23,0.76,waving
10,2023-05-14 09:40:34.942997,-0.15,-1.23,0.76,waving
11,2023-05-14 09:40:34.963091,-0.19,-1.31,0.8,waving
12,2023-05-14 09:40:34.983114,-0.19,-1.31,0.8,waving
13,2023-05-14 09:40:35.003591,-0.15,-1.36,0.51,waving
14,2023-05-14 09:40:35.024092,-0.15,-1.36,0.51,waving
15,2023-05-14 09:40:35.044587,-0.03,-1.21,0.6,waving
16,2023-05-14 09:40:35.064610,-0.03,-1.21,0.6,waving
17,2023-05-14 09:40:35.085091,0.0,-1.1,0.54,waving
18,2023-05-14 09:40:35.105109,0.0,-1.1,0.54,waving
19,2023-05-14 09:40:35.125134,0.09,-0.8,0.57,waving
20,2023-05-14 09:40:35.145153,0.09,-0.8,0.57,waving
21,2023-05-14 09:40:35.165175,0.25,-0.62,0.3,waving
22,2023-05-14 09:40:35.185448,0.25,-0.62,0.3,waving
23,2023-05-14 09:40:35.205584,0.3,-0.49,-0.16,waving
24,2023-05-14 09:40:35.225749,0.3,-0.49,-0.16,waving
25,2023-05-14 09:40:35.246080,0.46,-0.41,-0.61,waving
26,2023-05-14 09:40:35.266106,0.46,-0.41,-0.61,waving
27,2023-05-14 09:40:35.286129,1.3,-0.64,-0.96,waving
28,2023-05-14 09:40:35.306582,1.46,-0.75,-1.16,waving
29,2023-05-14 09:40:35.327083,1.46,-0.75,-1.16,waving
30,2023-05-14 09:40:35.347584,1.22,-0.69,-1.18,waving
31,2023-05-14 09:40:35.368085,1.22,-0.69,-1.18,waving
32,2023-05-14 09:40:35.388597,0.87,-0.49,-0.89,waving
33,2023-05-14 09:40:35.408624,0.87,-0.49,-0.89,waving
34,2023-05-14 09:40:35.429093,0.68,-0.17,-0.61,waving
35,2023-05-14 09:40:35.449147,0.68,-0.17,-0.61,waving
36,2023-05-14 09:40:35.469174,0.47,0.13,-0.49,waving
37,2023-05-14 09:40:35.489576,0.47,0.13,-0.49,waving
38,2023-05-14 09:40:35.509967,-0.01,0.56,-0.3,waving
39,2023-05-14 09:40:35.530185,-0.01,0.56,-0.3,waving
40,2023-05-14 09:40:35.550409,-0.15,0.69,0.22,waving
