,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-14 18:30:24.079858,0.98,-0.18,0.06,lying
1,2023-05-14 18:30:24.100674,0.98,-0.18,0.06,lying
2,2023-05-14 18:30:24.120697,1.01,-0.21,-0.03,lying
3,2023-05-14 18:30:24.141212,1.01,-0.21,-0.03,lying
4,2023-05-14 18:30:24.161718,0.93,-0.15,0.02,lying
5,2023-05-14 18:30:24.182187,0.93,-0.15,0.02,lying
6,2023-05-14 18:30:24.202211,0.96,-0.19,-0.05,lying
7,2023-05-14 18:30:24.222302,1.04,-0.22,0.02,lying
8,2023-05-14 18:30:24.242337,1.04,-0.22,0.02,lying
9,2023-05-14 18:30:24.262364,1.04,-0.22,-0.04,lying
10,2023-05-14 18:30:24.282798,1.04,-0.22,-0.04,lying
11,2023-05-14 18:30:24.302877,0.96,-0.18,-0.05,lying
12,2023-05-14 18:30:24.323314,0.96,-0.18,-0.05,lying
13,2023-05-14 18:30:24.343469,1.0,-0.19,0.01,lying
14,2023-05-14 18:30:24.363830,1.0,-0.19,0.01,lying
15,2023-05-14 18:30:24.384270,1.02,-0.2,-0.02,lying
16,2023-05-14 18:30:24.404478,1.02,-0.2,-0.02,lying
17,2023-05-14 18:30:24.424802,1.04,-0.23,-0.04,lying
18,2023-05-14 18:30:24.445302,1.04,-0.23,-0.04,lying
19,2023-05-14 18:30:24.465333,0.88,-0.17,0.02,lying
20,2023-05-14 18:30:24.485747,0.88,-0.17,0.02,lying
21,2023-05-14 18:30:24.505793,1.01,-0.25,-0.04,lying
22,2023-05-14 18:30:24.525984,1.01,-0.25,-0.04,lying
23,2023-05-14 18:30:24.546038,0.96,-0.2,0.02,lying
24,2023-05-14 18:30:24.566551,0.94,-0.19,0.01,lying
25,2023-05-14 18:30:24.586988,0.94,-0.19,0.01,lying
26,2023-05-14 18:30:24.607169,0.95,-0.22,-0.05,lying
27,2023-05-14 18:30:24.627429,0.95,-0.22,-0.05,lying
28,2023-05-14 18:30:24.647943,1.02,-0.23,0.01,lying
29,2023-05-14 18:30:24.668464,1.02,-0.23,0.01,lying
30,2023-05-14 18:30:24.688704,0.97,-0.23,-0.12,lying
31,2023-05-14 18:30:24.708993,0.97,-0.23,-0.12,lying
32,2023-05-14 18:30:24.729018,1.05,-0.22,-0.05,lying
33,2023-05-14 18:30:24.749390,1.05,-0.22,-0.05,lying
34,2023-05-14 18:30:24.769735,1.03,-0.22,-0.06,lying
35,2023-05-14 18:30:24.790012,1.03,-0.22,-0.06,lying
36,2023-05-14 18:30:24.810283,0.99,-0.21,-0.06,lying
37,2023-05-14 18:30:24.830824,0.99,-0.21,-0.06,lying
38,2023-05-14 18:30:24.850849,0.97,-0.2,-0.02,lying
39,2023-05-14 18:30:24.871293,1.04,-0.21,-0.0,lying
40,2023-05-14 18:30:24.891758,1.04,-0.21,-0.0,lying
41,2023-05-14 18:30:24.911774,0.98,-0.17,-0.03,lying
42,2023-05-14 18:30:24.932292,0.98,-0.17,-0.03,lying
43,2023-05-14 18:30:24.952782,0.98,-0.2,-0.05,lying
44,2023-05-14 18:30:24.973289,0.98,-0.2,-0.05,lying
45,2023-05-14 18:30:24.993458,0.97,-0.18,-0.03,lying
46,2023-05-14 18:30:25.013940,0.97,-0.18,-0.03,lying
47,2023-05-14 18:30:25.034169,1.03,-0.23,-0.07,lying
48,2023-05-14 18:30:25.054400,1.03,-0.23,-0.07,lying
49,2023-05-14 18:30:25.074488,1.0,-0.21,-0.02,lying
50,2023-05-14 18:30:25.094835,1.0,-0.21,-0.02,lying
51,2023-05-14 18:30:25.115308,1.0,-0.24,-0.05,lying
52,2023-05-14 18:30:25.135472,1.0,-0.24,-0.05,lying
53,2023-05-14 18:30:25.155564,1.0,-0.21,-0.06,lying
54,2023-05-14 18:30:25.175959,1.0,-0.21,-0.06,lying
55,2023-05-14 18:30:25.196473,1.03,-0.22,-0.03,lying
56,2023-05-14 18:30:25.216986,1.03,-0.22,-0.03,lying
57,2023-05-14 18:30:25.237480,1.03,-0.22,-0.03,lying
58,2023-05-14 18:30:25.257508,0.98,-0.21,-0.05,lying
59,2023-05-14 18:30:25.277783,0.96,-0.2,-0.09,lying
60,2023-05-14 18:30:25.298223,1.0,-0.19,-0.02,lying
61,2023-05-14 18:30:25.318246,1.0,-0.19,-0.02,lying
62,2023-05-14 18:30:25.338263,0.97,-0.2,0.0,lying
63,2023-05-14 18:30:25.358715,0.97,-0.22,-0.07,lying
64,2023-05-14 18:30:25.378776,0.97,-0.22,-0.07,lying
65,2023-05-14 18:30:25.399218,0.99,-0.2,-0.04,lying
66,2023-05-14 18:30:25.419243,0.99,-0.2,-0.04,lying
67,2023-05-14 18:30:25.439659,0.99,-0.2,-0.04,lying
68,2023-05-14 18:30:25.459775,0.97,-0.2,-0.05,lying
69,2023-05-14 18:30:25.480231,0.98,-0.21,-0.06,lying
70,2023-05-14 18:30:25.500587,0.98,-0.21,-0.06,lying
71,2023-05-14 18:30:25.520769,1.02,-0.21,-0.05,lying
72,2023-05-14 18:30:25.540826,1.02,-0.21,-0.05,lying
73,2023-05-14 18:30:25.560869,1.05,-0.22,-0.01,lying
74,2023-05-14 18:30:25.581159,1.05,-0.22,-0.01,lying
75,2023-05-14 18:30:25.601667,0.98,-0.2,-0.03,lying
76,2023-05-14 18:30:25.621842,0.97,-0.2,-0.04,lying
77,2023-05-14 18:30:25.642263,0.97,-0.2,-0.04,lying
78,2023-05-14 18:30:25.662366,0.97,-0.16,0.0,lying
