,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-14 18:55:13.488741,0.09,0.24,-0.14,jumping
1,2023-05-14 18:55:13.509094,0.09,0.24,-0.14,jumping
2,2023-05-14 18:55:13.529535,-0.07,0.76,-0.04,jumping
3,2023-05-14 18:55:13.549666,0.1,0.59,-0.06,jumping
4,2023-05-14 18:55:13.569897,0.1,0.59,-0.06,jumping
5,2023-05-14 18:55:13.589981,0.06,0.63,0.21,jumping
6,2023-05-14 18:55:13.610093,0.06,0.63,0.21,jumping
7,2023-05-14 18:55:13.630591,-0.67,2.23,1.06,jumping
8,2023-05-14 18:55:13.650985,0.35,2.27,0.26,jumping
9,2023-05-14 18:55:13.671024,0.35,2.27,0.26,jumping
10,2023-05-14 18:55:13.691093,-0.07,5.01,-1.26,jumping
11,2023-05-14 18:55:13.711474,-0.07,5.01,-1.26,jumping
12,2023-05-14 18:55:13.731913,1.03,1.89,0.48,jumping
13,2023-05-14 18:55:13.751980,1.03,1.89,0.48,jumping
14,2023-05-14 18:55:13.772085,1.03,1.89,0.48,jumping
15,2023-05-14 18:55:13.792413,0.68,4.02,0.17,jumping
16,2023-05-14 18:55:13.812608,0.68,4.02,0.17,jumping
17,2023-05-14 18:55:13.832997,0.06,1.07,0.09,jumping
18,2023-05-14 18:55:13.853412,0.06,1.07,0.09,jumping
19,2023-05-14 18:55:13.873491,0.06,1.07,0.09,jumping
20,2023-05-14 18:55:13.893723,0.06,1.07,0.09,jumping
21,2023-05-14 18:55:13.914086,0.06,1.07,0.09,jumping
22,2023-05-14 18:55:13.934118,-0.01,-0.57,0.14,jumping
23,2023-05-14 18:55:13.954582,0.45,-1.52,0.2,jumping
24,2023-05-14 18:55:13.974640,0.45,-1.52,0.2,jumping
25,2023-05-14 18:55:13.994902,-0.18,-0.28,0.43,jumping
26,2023-05-14 18:55:14.014955,-0.12,0.08,0.21,jumping
27,2023-05-14 18:55:14.035412,-0.12,0.08,0.21,jumping
28,2023-05-14 18:55:14.055855,0.14,-0.11,0.03,jumping
29,2023-05-14 18:55:14.075899,0.14,-0.11,0.03,jumping
30,2023-05-14 18:55:14.096412,0.15,0.23,-0.97,jumping
