,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-13 16:42:44.680363,0.32,-0.87,0.37,shaking
1,2023-05-13 16:42:44.780643,0.27,-0.76,0.4,shaking
2,2023-05-13 16:42:44.880665,0.23,-0.68,0.23,shaking
3,2023-05-13 16:42:44.981141,0.1,-0.16,-0.05,shaking
4,2023-05-13 16:42:45.081674,0.46,0.85,1.86,shaking
5,2023-05-13 16:42:45.182116,0.01,0.67,3.15,shaking
6,2023-05-13 16:42:45.282494,0.04,1.84,0.94,shaking
7,2023-05-13 16:42:45.382634,-2.06,-0.69,-4.26,shaking
8,2023-05-13 16:42:45.482657,0.1,1.78,-0.57,shaking
9,2023-05-13 16:42:45.582682,3.37,1.7,4.4,shaking
10,2023-05-13 16:42:45.683116,1.61,2.3,2.03,shaking
11,2023-05-13 16:42:45.783447,0.01,2.54,-0.74,shaking
12,2023-05-13 16:42:45.883468,-1.34,0.67,-3.16,shaking
13,2023-05-13 16:42:45.983624,1.36,3.17,-0.1,shaking
14,2023-05-13 16:42:46.084115,4.88,0.77,5.89,shaking
15,2023-05-13 16:42:46.184616,0.61,2.98,-0.33,shaking
16,2023-05-13 16:42:46.284714,-1.75,1.2,-3.32,shaking
17,2023-05-13 16:42:46.384738,-0.15,2.53,-1.15,shaking
18,2023-05-13 16:42:46.484756,2.95,2.48,3.31,shaking
19,2023-05-13 16:42:46.584819,1.09,1.71,3.32,shaking
20,2023-05-13 16:42:46.685098,-0.51,2.02,-1.81,shaking
21,2023-05-13 16:42:46.785601,-2.24,0.31,-4.54,shaking
22,2023-05-13 16:42:46.885620,2.06,3.43,1.03,shaking
23,2023-05-13 16:42:46.985638,4.75,0.52,6.67,shaking
24,2023-05-13 16:42:47.085658,1.67,2.62,1.18,shaking
25,2023-05-13 16:42:47.186090,-1.98,0.54,-4.34,shaking
26,2023-05-13 16:42:47.286583,-0.53,1.68,-1.5,shaking
27,2023-05-13 16:42:47.386616,2.92,2.64,3.45,shaking
28,2023-05-13 16:42:47.486637,1.43,1.27,5.58,shaking
29,2023-05-13 16:42:47.587079,0.15,2.41,-0.92,shaking
