,timestamp,acc_x,acc_y,acc_z,activity_label
0,2023-05-13 21:10:18.325785,-2.4339828,1.802851,1.5536685,waving
1,2023-05-13 21:10:18.346858,-2.7058628,1.688632,0.5735345,waving
2,2023-05-13 21:10:18.367480,-2.7058628,1.688632,0.5735345,waving
3,2023-05-13 21:10:18.388096,-3.090741,1.0557917,0.7905014,waving
4,2023-05-13 21:10:18.408478,-2.3373363,0.7597502,0.88421935,waving
5,2023-05-13 21:10:18.428609,-1.5536685,0.38121742,0.86103404,waving
6,2023-05-13 21:10:18.448710,-1.1251038,0.088836834,0.77561396,waving
7,2023-05-13 21:10:18.468806,-0.77097684,-0.049543623,0.64138246,waving
8,2023-05-13 21:10:18.488957,-0.68482465,-0.1632743,0.7165521,waving
9,2023-05-13 21:10:18.509535,-0.64943635,-0.29604146,0.8070973,waving
10,2023-05-13 21:10:18.529780,0.23380683,-0.53961056,0.5725583,waving
11,2023-05-13 21:10:18.550353,0.6074585,-0.40489095,0.2809099,waving
12,2023-05-13 21:10:18.570927,0.6496804,-0.42075467,0.19573392,waving
13,2023-05-13 21:10:18.591085,0.6474839,-0.46736962,0.05588911,waving
14,2023-05-13 21:10:18.611296,0.6474839,-0.46736962,0.05588911,waving
15,2023-05-13 21:10:18.631918,0.95279956,-0.7890371,-0.16180995,waving
16,2023-05-13 21:10:18.652287,1.2544543,-0.7370529,-0.0622346,waving
17,2023-05-13 21:10:18.672859,2.3385565,-0.50593066,0.20940112,waving
18,2023-05-13 21:10:18.692981,2.5335584,-0.76975656,-0.3219115,waving
19,2023-05-13 21:10:18.713236,2.728072,-0.7968469,-0.61941725,waving
20,2023-05-13 21:10:18.733825,2.945771,-0.86933196,-0.78415596,waving
21,2023-05-13 21:10:18.754379,3.065115,-0.81441903,-1.01479,waving
22,2023-05-13 21:10:18.774510,3.1412606,-0.750232,-1.232001,waving
23,2023-05-13 21:10:18.795091,2.885733,-0.7829357,-1.0313859,waving
24,2023-05-13 21:10:18.815506,2.080832,-0.7314396,-0.37658033,waving
25,2023-05-13 21:10:18.835565,1.7921125,-0.66017485,-0.1010397,waving
26,2023-05-13 21:10:18.855902,1.3493925,-0.58280873,0.33655494,waving
27,2023-05-13 21:10:18.876460,0.9867234,-0.524479,0.36364532,waving
28,2023-05-13 21:10:18.896941,0.86249834,-0.46297657,0.19378147,waving
29,2023-05-13 21:10:18.917516,0.6472398,-0.409284,0.10958171,waving
30,2023-05-13 21:10:18.937717,0.3807293,-0.43100512,0.24796216,waving
31,2023-05-13 21:10:18.958084,-0.011714748,-0.46200037,0.16425052,waving
32,2023-05-13 21:10:18.978366,-0.107385196,-0.28164205,-0.10665302,waving
33,2023-05-13 21:10:18.998846,-0.107385196,-0.28164205,-0.10665302,waving
34,2023-05-13 21:10:19.019358,-0.07565775,0.15473229,0.24625377,waving
35,2023-05-13 21:10:19.039935,-0.15448824,0.30873242,0.6953191,waving
36,2023-05-13 21:10:19.060137,-0.97330034,0.4339338,0.94279313,waving
37,2023-05-13 21:10:19.080693,-2.0063946,0.5886661,0.6657882,waving
